company_id,year,fiscal_year,net_profit_margin_pct,operating_profit_margin_pct,pbt_margin_pct,ebit_margin_pct,expense_ratio_pct,return_on_equity_pct,return_on_capital_employed_pct,return_on_assets_pct,debt_to_equity,debt_to_assets,debt_to_capital,liabilities_to_assets,interest_coverage,net_debt_cr,net_debt_to_ebitda,cash_from_operations_cr,free_cash_flow_cr,capex_cr,cfo_margin_pct,fcf_margin_pct,cfo_to_pat,capex_to_sales_pct,fcf_to_ebitda,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,market_cap_crore,enterprise_value_crore,pe_ratio,pb_ratio,ev_ebitda,dividend_yield_pct,earnings_yield_pct,fcf_yield_pct,revenue_yoy_growth_pct,pat_yoy_growth_pct,eps_yoy_growth_pct,operating_profit_yoy_growth_pct,revenue_cagr_3y_pct,pat_cagr_3y_pct,eps_cagr_3y_pct,operating_profit_cagr_3y_pct,revenue_cagr_5y_pct,pat_cagr_5y_pct,eps_cagr_5y_pct,operating_profit_cagr_5y_pct,revenue_cagr_10y_pct,pat_cagr_10y_pct,eps_cagr_10y_pct,operating_profit_cagr_10y_pct,debt_free_flag,negative_equity_flag,cfo_positive_flag,fcf_positive_flag,high_quality_earnings_flag,fcf_negative_3yr_flag,revenue_growth_positive_flag,pat_growth_positive_flag,capital_allocation_pattern,id,company_name,broad_sector,sub_sector,score_roe,score_roce,score_margin,score_revenue_growth,score_profit_growth,score_debt,score_fcf,score_fcf_yield,score_pe,score_pb,composite_score
UNITDSPR,Mar 2024,2024,12.437063863616288,17.66628389718223,16.403144598533697,15.237169861319671,82.33371610281777,19.77250386181716,23.35499593826157,12.598425196850393,0.0372138744558348,0.0237115246957766,0.0358786894124018,1.0,29.05263157894737,-380,-0.19,1118.0,1344.0,226.0,9.875452698524866,11.871742778906455,0.7940340909090909,1.996290080381592,0.672,19.0,,46.0,,,,,,,,,6.681115718055031,25.044404973357025,18.75,41.14326040931546,11.664110250021874,57.26474005381643,56.04907507078847,23.920291555335595,3.919795554934913,15.533867236488664,13.697448881013807,7.486381909596962,0.7480090776196935,,,,False,False,True,True,False,False,True,True,Asset Sale + Debt/Dividend Outflow,,,,,63.26530612244898,72.16494845360825,45.91836734693878,7.216494845360824,47.72727272727273,77.55102040816327,51.546391752577314,,,,51.05768127307155
BANKBARODA,Mar 2024,2024,15.93948250956673,37.4889127294537,21.793561358011136,36.05115772223114,59.046790393566425,15.761863790899902,2.712278690337432,1.1402758683204666,12.143718727289434,0.8785248749830037,0.9239180310573928,1.0,1.8967477242617208,1046625,23.58378963023052,-6274.0,-7559.0,1285.0,-5.299926507235235,-6.385423090244046,-0.3325030473263024,1.0854965830088108,-0.1703283084341693,36.0,231.1061776061776,21.0,590971.02,656699.32,16.89,4.15,24.7,2.62,5.920663114268798,-1.279081332956056,25.264806408262164,25.751416194601795,24.13793103448276,16.08119065679685,16.788839489625307,126.679000994827,128.94284851066638,5.2442098116017855,17.477297665890944,74.50588066551305,55.18455739153598,11.445125217360342,11.33242243391459,14.12119648658676,4.582126078713333,13.925947905724456,False,False,False,False,False,False,True,True,Possible Distress Financing,BANKBARODA,Bank of Baroda,Financials,Public Sector Banks,48.97959183673469,8.24742268041237,63.26530612244898,76.28865979381443,97.72727272727273,2.0408163265306145,14.432989690721648,15.555555555555555,86.81318681318682,80.21978021978022,51.01200162135362
ULTRACEMCO,Mar 2024,2024,9.877587860326056,18.28989676764258,13.287640322671631,13.854572121622382,81.71151351046426,11.629142591485689,13.714732448241683,6.948619502564561,0.1893305439330544,0.113128366915682,0.1591908531222515,1.0,13.983471074380166,3154,0.2431953118976019,10898.0,2109.0,8789.0,15.369210808371411,2.97427652733119,1.555968018275271,12.39493428104022,0.162618551931529,243.0,,29.0,,,,,,,,,12.12523719165086,38.06426177804061,38.85714285714285,22.1186440677966,16.60353732306259,8.642098869214877,8.738037300289214,3.8841769781990942,11.329176790681371,23.887354515179137,22.52500256873036,12.03643731228954,13.086195453490234,12.211268613797069,11.751054183072917,12.384468268990512,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,,,,,25.510204081632654,48.45360824742268,37.755102040816325,49.48453608247423,79.54545454545455,56.122448979591844,59.79381443298969,,,,50.8162069888874
PNB,Mar 2024,2024,8.395910695456838,,12.983083482327052,,36.329711639847794,61.320565191187306,,12.652858189053626,3.684256345007701,0.7602078180486659,0.7865189421015011,1.0,,50672,,-27939.0,-29445.0,1506.0,-25.616833998074544,-26.997661944711872,-3.0511084416293546,1.3808279466373263,,8.0,114.86923076923075,18.0,1825925.6,2365495.49,19.29,10.91,23.64,1.32,5.1840331778123385,-1.6126067787208855,25.58581380620646,172.61089610002975,166.66666666666666,,10.003199043012213,50.336631443573786,58.74010519681994,,15.902076009106024,,,,9.266703791384634,9.562366995577731,-8.755646344451918,,False,False,False,False,False,False,True,True,Possible Distress Financing,PNB,Punjab National Bank,Financials,Public Sector Banks,94.89795918367348,,30.612244897959183,70.10309278350515,,17.3469387755102,8.24742268041237,13.333333333333334,83.51648351648352,18.681318681318682,50.480708540355074
RECLTD,Mar 2024,2024,29.7682934528695,100.7702506471368,37.79699896879012,100.71974240798028,-0.7702506471368142,20.39653929343908,9.294489608054098,2.5803050396668312,6.4249170872386445,0.8127969995859108,0.8653183613701599,1.0,1.6004741552023507,440216,9.19357600818662,-57723.0,-59554.0,1831.0,-121.4786287013069,-125.33198644695582,-4.080805938494168,3.8533577456489256,-1.2437399494601424,54.0,263.3877706038739,30.0,291917.42,315256.49,31.49,4.59,23.95,2.18,3.1756113051762465,-20.40097504287343,20.338854277465423,26.667860660875785,28.57142857142858,27.25364090570852,10.147497322590194,19.07507541943736,19.05507889761495,14.064340626759076,13.338042247865678,19.763114350230797,19.67245924901726,15.098132870212178,10.68124131180972,11.5509567899718,11.612317403390438,11.141617102156845,False,False,False,False,False,True,True,True,Possible Distress Financing,RECLTD,REC Ltd,Financials,Speciality Finance,66.3265306122449,31.958762886597935,91.83673469387756,60.824742268041234,57.95454545454546,11.22448979591837,4.123711340206185,1.1111111111111112,69.23076923076923,73.62637362637363,50.42103790907178
BHARTIARTL,Mar 2024,2024,5.706018055499993,52.20093077836007,8.453681108399675,25.83910069208305,47.7997359683162,10.35839213740181,12.995496477326457,1.936115868322403,2.6094723973904306,0.4877437395225092,0.7229511989832702,1.0,3.3055457435535147,183990,2.3500485362489143,78898.0,27809.0,51089.0,52.60497926417836,18.54155832033177,9.21921009581678,34.063420943846594,0.3551959331732489,13.0,143.5853319429962,62.0,378605.83,429972.49,63.78,6.28,39.71,1.02,1.567889620570712,7.345106122639473,7.788278414603478,-30.349149507609678,-13.33333333333333,9.846507842972184,14.232767250604962,,,20.025499005300414,13.17410230151459,38.35662769365473,67.02776523348103,24.89378268866476,5.735981845577776,10.981583453663312,10.026509310601806,11.43650675756922,False,False,True,True,True,False,True,False,Reinvesting + Returning Capital,BHARTIARTL,Bharti Airtel Ltd,Communication Services,Telecommunications,18.367346938775512,46.391752577319586,19.387755102040817,58.76288659793815,90.9090909090909,20.408163265306122,93.81443298969072,96.66666666666667,20.879120879120883,57.14285714285714,49.42679559027128
APOLLOHOSP,Mar 2024,2024,4.905818773282963,12.56099480560365,7.146230127498819,8.956398551865261,87.43900519439634,13.480392156862743,13.913114353248025,5.5847568988173455,0.7688869665513264,0.3185401983036674,0.4346727524655636,1.0,5.565701559020044,4347,1.8157894736842104,1920.0,383.0,1537.0,10.073980796474109,2.009549294296657,2.053475935828877,8.064431502177449,0.1599832915622389,63.0,481.6666666666666,26.0,1905622.43,2433382.94,47.72,7.68,16.74,3.22,2.095557418273261,0.0200984200212211,14.730315434625574,10.781990521327025,10.526315789473696,15.932203389830502,21.752736351876717,89.6838465061924,84.69147504478333,28.057916498749425,14.660042602193135,36.13077689773863,29.95061094416296,17.47570869728301,15.90208668517812,11.493642912195057,10.60156477390728,13.47958659934716,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,APOLLOHOSP,"Apollo Hospitals
Chain of Indian private hospitals",Healthcare,Healthcare,34.69387755102041,51.546391752577314,14.285714285714285,64.94845360824742,89.77272727272727,35.71428571428571,32.98969072164948,34.44444444444444,46.15384615384615,48.35164835164834,49.16846132512553
AXISBANK,Mar 2024,2024,22.73130411725443,34.69264599658038,30.22794393292432,33.472921943146595,54.37921165961104,15.832712405189048,2.5207167817120824,1.6374892227113125,8.249122739980766,0.8531608001111814,0.8918816380631057,1.0,1.691203992514036,962948,25.378805049679784,-5555.0,-14556.0,9001.0,-5.079135769733654,-13.30907295485924,-0.2234423394071035,8.229937185125584,-0.3836280736894816,81.0,508.9886547811993,1.0,948868.63,929130.29,38.14,4.66,16.87,2.32,2.621919244887257,-1.5340374357196316,28.42163355408389,159.50939457202503,161.29032258064515,30.437622468974524,19.966046890428714,55.68795030685318,54.41427476002679,6.120805629878534,14.74358712051438,39.67228711897934,35.09600385206135,6.919365232816821,13.568824505023214,14.864754204532192,12.034341816031825,14.67993718990066,False,False,False,False,False,False,True,True,Possible Distress Financing,AXISBANK,Axis Bank Ltd,Financials,Private Banks,50.0,7.216494845360824,79.59183673469387,65.97938144329896,92.04545454545455,5.102040816326525,10.309278350515463,14.444444444444443,53.84615384615385,72.52747252747253,48.105196533952046
CHOLAFIN,Mar 2024,2024,17.846892448990243,28.10102802275218,24.03068413087721,27.06778688096853,48.17095444345875,17.455213596692694,3.3666952254848512,2.1827093677801463,6.863420609401317,0.8582451527258338,0.8728288807539528,1.0,21.211764705882352,130439,24.222655524605383,-35683.0,-38538.0,2855.0,-186.20779627406984,-201.1062985962532,-10.433625730994152,14.898502322183374,-7.156545961002785,41.0,233.25,5.0,971931.96,1024979.49,16.79,10.36,13.52,2.83,5.955926146515784,-3.9650923712808046,48.73486494877368,28.330206378986865,28.125,48.715824357912176,25.985530916686983,31.008346108097527,29.2240709727595,22.729342527622222,21.939164804975263,23.36341725167208,22.275238764557947,26.96765853222749,19.30872601017961,24.97347005007167,23.418818693862285,19.172755048698,False,False,False,False,False,True,True,True,Possible Distress Financing,CHOLAFIN,Cholamandalam Investment & Finance Company Ltd,Financials,Consumer Finance,54.08163265306123,11.34020618556701,69.38775510204081,90.72164948453609,72.72727272727273,7.14285714285714,5.154639175257731,7.777777777777778,87.91208791208791,22.527472527472526,48.02111732155915
TVSMOTOR,Mar 2024,2024,4.544641716694342,14.050325712096054,6.905096436326478,11.55958615404266,85.94967428790395,26.22346698113208,13.799939005794448,4.233295259851514,3.833431603773585,0.6188368551304017,0.7931076547727965,1.0,2.9076763485477177,24883,4.524181818181818,-1253.0,-2254.0,1001.0,-3.2009196576829733,-5.758078937284456,-0.7043282743114109,2.557159279601482,-0.4098181818181818,36.0,,23.0,266591.41,334973.15,46.1,5.62,7.1,3.07,2.169197396963124,-0.8454886074536311,22.42759742290612,35.90527119938884,28.57142857142858,36.57809783958281,26.31887127852206,43.02900681569186,40.427786232989085,35.0691498705473,14.192387704277063,19.665122106676503,19.13578981670916,20.520585822568105,16.660142551691372,25.266064731460137,24.57309396155174,27.3033284162709,False,False,False,False,False,True,True,True,Possible Distress Financing,TVSMOTOR,TVS Motor Company Ltd,Consumer Discretionary,Two Wheelers,78.57142857142857,50.51546391752577,10.204081632653061,62.88659793814433,56.81818181818182,15.306122448979586,20.618556701030926,17.77777777777778,49.45054945054945,68.13186813186813,47.81074779417931
BOSCHLTD,Mar 2024,2024,14.886112273569676,12.524660728164047,19.017157888443837,9.953966640760449,87.47533927183595,20.639920424403183,13.756919771957364,14.34745030250648,0.0032327586206896,0.0022471910112359,0.0032223415682062,1.0,71.7843137254902,-5086,-2.4276849642004774,1253.0,1536.0,283.0,7.490883003527231,9.182758414539368,0.5032128514056224,1.691875411012136,0.7331742243436754,844.0,4021.3333333333335,44.0,2599556.05,2628370.51,58.43,6.47,16.07,4.23,1.7114495978093447,0.0590870121842535,12.043673387366873,74.85955056179776,74.74120082815733,15.745856353591158,19.843289373664,72.86912600423906,72.64984767834024,21.67502314434313,6.717165240230294,9.275930793686072,9.261870727688626,-0.5539206776940864,6.6857146436251735,10.898483572290708,11.585903400555033,4.976747046230101,False,False,True,True,False,False,True,True,Asset Sale + Debt/Dividend Outflow,BOSCHLTD,Bosch Ltd,Consumer Discretionary,Auto Ancillaries,67.3469387755102,49.48453608247423,57.14285714285714,13.402061855670103,25.0,91.83673469387756,54.63917525773196,42.22222222222222,27.472527472527474,54.94505494505495,47.76778633737397
HEROMOTOCO,Mar 2024,2024,9.902352536452408,86.14676228532112,13.469528169573156,84.14353383259679,0.2011167270898939,21.14243742584327,173.7066375307293,14.30810996826368,0.0342392225549466,0.023171337896226,0.033105708822726,1.0,47.26850507982584,-12145,-0.3730724334951158,4923.0,3095.0,1828.0,13.027600624520364,8.190214083463442,1.3156066274719402,4.8373865410569215,0.0950728021134115,187.0,884.95,75.0,1593400.88,1475343.49,53.86,12.6,28.27,1.91,1.856665428889714,0.1942386275072221,10.630013466830611,33.64285714285715,32.62411347517731,8.29673985362609,6.870906150291889,8.421624634095327,8.599939568135696,6.563038895515305,2.1530677970544643,1.5441818871883894,1.6863437197464748,2.377179440105537,4.104001615840858,5.936862676941823,5.941283634174321,4.128702044032928,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,HEROMOTOCO,"Hero MotoCorp Ltd
",Consumer Discretionary,Two Wheelers,69.38775510204081,94.84536082474226,38.775510204081634,6.185567010309279,7.954545454545454,79.59183673469387,62.88659793814433,57.77777777777777,36.26373626373627,8.791208791208794,47.1341259991849
HAVELLS,Mar 2024,2024,6.837009144701453,10.118343195266272,9.182356105433028,8.300161377084454,89.88165680473372,17.067275412917954,19.90967741935484,10.222794176787582,0.040687525177924,0.0243706265583527,0.0390967741935483,1.0,25.357142857142858,283,0.1504518872939925,1953.0,335.0,1618.0,10.50564819795589,1.8020441097364173,1.5365853658536586,8.703604088219473,0.1780967570441254,20.0,118.2063492063492,44.0,2521508.87,2620805.22,45.41,14.08,30.73,2.6,2.202158114952654,0.0132856958778019,9.928448938560708,18.56343283582089,17.647058823529417,16.03948180135719,21.14089015706202,6.77797587953104,5.566719197800074,5.784401379285487,13.03790793906312,10.033231229420036,8.997698704834534,9.607781656624104,8.728389766288359,11.040413196880138,11.069085371075271,9.243794765931623,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,HAVELLS,Havells India Ltd,Industrials,Consumer Electricals,53.06122448979592,65.97938144329896,21.428571428571427,57.73195876288659,28.40909090909091,75.51020408163265,31.958762886597935,33.33333333333333,50.54945054945055,3.296703296703296,46.35930987274876
ONGC,Mar 2024,2024,9.6552901947257,17.388518015001793,12.99636791591421,12.52494098708818,82.6114819849982,16.940398136885513,15.108995188179115,8.044955154739396,0.4544486308481917,0.2158165838703587,0.3124542326277764,1.0,11.361290955463998,50974,0.4956872660086546,99263.0,42060.0,57203.0,16.784523398873176,7.111985877483108,1.7383758603176829,9.672537521390066,0.4090047162930909,39.0,267.94117647058823,31.0,390111.05,499988.49,18.15,10.36,11.72,1.11,5.5096418732782375,10.781545408672736,-6.467749817726332,74.20525962535847,39.28571428571428,36.15660624677268,24.855263957274687,38.78658467052287,44.22495703074083,27.621614761842796,7.001683761214439,10.96639922553624,10.197228772148016,6.567753471750271,13.00631751739134,7.9121170176566835,6.386012503101268,7.666208332325186,False,False,True,True,True,False,False,True,Reinvesting + Returning Capital,ONGC,Oil & Natural Gas Corpn Ltd,Energy,Oil & Gas Exploration,52.04081632653062,53.608247422680414,36.734693877551024,15.463917525773196,31.818181818181817,45.91836734693877,96.90721649484536,98.88888888888889,84.61538461538461,22.527472527472526,46.252845093051285
POWERGRID,Mar 2024,2024,33.97028990249329,86.87476823070044,40.38566411447768,58.309883733612544,13.125231769299567,17.870011245496066,12.689046909266978,6.208612241806171,1.4173456039290386,0.4924310984774487,0.586323114752542,1.0,4.60298643565485,119353,2.996861346858836,37290.0,24176.0,13114.0,81.34284405470846,52.73651375346291,2.394528992486997,28.606330301245556,0.6070406267262592,17.0,93.69530158047522,67.0,372584.24,410018.95,64.39,5.1,23.07,3.09,1.553036185743128,6.488733930345523,0.526281165712783,0.9922178988326812,0.0,0.6316959773600139,4.965471644662767,8.967428329021487,9.354129979287684,4.493401900085625,5.510261937513361,9.189188268434778,9.096607850144968,8.147958763828278,11.414137221548938,13.098067118120916,13.018071324347936,11.874914870993724,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,POWERGRID,Power Grid Corporation of India Ltd,Energy,Power Transmission,56.12244897959183,45.36082474226804,94.89795918367348,10.309278350515463,22.727272727272727,28.57142857142857,91.75257731958763,95.55555555555556,18.681318681318682,71.42857142857143,46.205664732910684
UNIONBANK,Mar 2024,2024,13.745317605802184,4.572806248505619,21.42743285247469,3.681158842751256,32.300549932254725,14.136560175413432,0.2738728962929691,0.984096958907158,12.823705403799256,0.8927044014390911,0.9276604954468168,1.0,0.35356038128906,907615,197.7374727668845,19930.0,18536.0,1394.0,19.85534390691002,18.466565712919422,1.4445169239689788,1.3887781939905954,4.038344226579521,18.0,,20.0,,,,,,,,,23.672116604856885,62.08881578947369,50.0,-251.78571428571428,13.13819352004819,68.90964095388033,65.09636244473134,,23.945769366938308,,,,13.067325512094309,23.386304826378318,-3.973549920778197,,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,,,,,38.775510204081634,2.0618556701030926,50.0,92.78350515463917,,1.0204081632653073,85.56701030927834,,,,46.201872501577945
INDUSINDBK,Mar 2024,2024,19.56369677362945,38.55469091544986,26.10387339337239,37.62568855469092,54.93573489551456,14.252273197764223,3.475962286021232,1.7380834474254032,6.885742949503957,0.8397254022352336,0.8731888667429993,1.0,1.8795270558159352,325877,18.47584760176891,-16843.0,-17468.0,625.0,-36.81691002885372,-38.18308997114628,-1.881899441340782,1.3661799422925591,-0.9903617190157614,115.0,807.1593830334191,14.0,1807433.12,1674611.06,8.99,3.7,28.79,1.42,11.123470522803114,-0.9664534641259644,25.791904971403422,21.109607577807843,21.052631578947366,13.610305958132042,16.410290098595137,46.680462139134974,45.93698581900316,3.308708226266943,15.495613083358029,22.07746495394836,15.895621875417865,13.697835654829005,18.67814919085109,20.315626837511317,15.593498374788116,21.31258118719186,False,False,False,False,False,False,True,True,Cash Burn + Investment,INDUSINDBK,IndusInd Bank Ltd,Financials,Private Banks,39.795918367346935,12.371134020618557,71.42857142857143,67.0103092783505,68.18181818181817,6.122448979591832,9.278350515463918,16.666666666666664,97.8021978021978,84.61538461538461,45.90769319046197
HINDALCO,Mar 2024,2024,4.702216130615571,88.94620349876368,6.488178475842972,85.46364638223392,1.7864253896518831,9.567011474761175,113.57952517507476,4.401381743475944,0.5309290976579428,0.2442582664060366,0.3468018855152552,1.0,126.46543778801843,40912,0.212983497318965,24056.0,9789.0,14267.0,11.138996675341032,4.532741871255128,2.368882323978336,6.606254804085904,0.0509604872715914,45.0,478.1351351351352,8.0,722281.1,656285.92,56.45,9.32,27.63,0.98,1.7714791851195746,1.355289512628809,-3.2436985331672608,0.5744280479350383,0.0,-4.211712610204654,17.830855223435172,42.85939867649064,41.15540433215428,18.84044008353321,10.592433818985914,13.06871230695661,13.396657763302722,10.799543800085852,9.43097050230084,16.553290877299798,15.128271105738422,9.19944945738045,False,False,True,True,True,False,False,True,Reinvesting + Returning Capital,HINDALCO,Hindalco Industries Ltd,Materials,Metals & Mining,16.3265306122449,90.72164948453609,12.244897959183673,42.2680412371134,40.909090909090914,42.85714285714286,77.31958762886599,78.88888888888889,31.868131868131865,32.96703296703297,45.01771792272528
HDFCLIFE,Mar 2024,2024,1.5510139729213062,99.47675449833469,0.9627323072071894,99.39890818076113,0.0,10.732306013909724,645.952868852459,0.5200091183301563,0.0647756716214373,0.0031385556697182,0.0608350409836065,1.0,192.2895238095238,-290178,-2.8744440372061693,10721.0,-2893.0,13614.0,10.56443507222956,-2.850751857472261,6.81130876747141,13.41518692970182,-0.028657467484225,7.0,68.18224081822409,27.0,47027.6,42921.31,50.59,11.28,31.63,3.22,1.9766752322593395,-6.151706657367163,44.546840058683614,15.058479532163748,16.666666666666675,43.95453962097338,12.366704821498663,4.966053172356233,0.0,12.82295129565554,21.16813430936688,4.25449161597129,3.131030647754507,21.81259695031914,19.44610458066991,8.060425215255096,5.755705033825231,19.81257630643356,False,False,True,False,True,False,True,True,Reinvesting + Returning Capital,HDFCLIFE,HDFC Life Insurance Company Ltd,Financials,Life Insurance,20.408163265306122,95.87628865979381,6.122448979591836,89.69072164948454,11.363636363636363,72.44897959183673,16.49484536082474,3.3333333333333335,39.56043956043956,17.582417582417587,44.96459174110131
SHRIRAMFIN,Mar 2024,2024,20.333626470264925,28.918874354182694,27.37166098713862,27.302957018797407,28.245575464438826,15.116350338120824,4.0643421983857175,2.9802711607711085,3.994034363699512,0.7874457235384628,0.799761089497347,1.0,0.6766743648960739,186024,17.67784852228452,-31101.0,-31359.0,258.0,-85.47048477520062,-86.17950972848192,-4.203405865657522,0.7090249532813014,-2.9800437137698377,39.0,260.3563829787234,23.0,868933.47,1098024.4,68.53,7.91,28.82,1.86,1.4592149423610097,-3.608906905151208,19.33621933621934,22.906976744186046,21.875,19.59313558358904,27.82625310142639,43.59376752249222,29.39893461093845,45.70297532859351,18.556070052776757,23.49387942502037,14.289655141156077,22.58810740049728,15.684912864219292,18.47516596168881,13.492507703672384,18.068128049597654,False,False,False,False,False,True,True,True,Possible Distress Financing,SHRIRAMFIN,"Shriram Finance Ltd
",Financials,Consumer Finance,43.87755102040816,14.432989690721648,76.53061224489795,80.41237113402062,75.0,14.28571428571429,7.216494845360824,8.88888888888889,14.28571428571429,45.05494505494505,44.82875188140284
VEDL,Mar 2024,2024,5.245360996889937,24.56880057330912,14.167832070522588,17.108128604924612,75.43119942669088,24.539418006640197,20.762826358631408,4.0075909801294936,2.8548271596901245,0.4662286437236203,0.7405849967912994,1.0,4.284310618066561,75837,2.147626869053013,35654.0,21978.0,13676.0,24.806751688965885,15.291490116679537,4.729274439580847,9.515261572286349,0.622394653375623,11.0,,259.0,,,,,,,,,-2.430960979715968,-48.0176515203751,-60.71428571428572,2.558740669745285,17.75626461493056,-20.549068731046795,-29.203737570730283,8.932583836260743,9.32130335133765,-4.911868676433484,-10.354639745865136,8.791636007619452,8.068603195484346,-4.068560533232346,-6.261642591532213,6.066369737563604,False,False,True,True,True,False,False,False,Reinvesting + Returning Capital,,,,,75.51020408163265,68.04123711340206,17.346938775510203,31.958762886597935,4.545454545454546,19.387755102040817,90.72164948453609,,,,44.753983130271784
WIPRO,Mar 2024,2024,12.379679144385026,18.66310160427808,16.400401069518715,14.867424242424242,81.33689839572192,14.908832329303795,14.665157475988485,9.69557364604874,0.2209088591630553,0.1436623650847664,0.1809380425943427,1.0,15.444621513944224,-16919,-1.009968958930277,17622.0,18766.0,1144.0,19.63235294117647,20.90686274509804,1.58585313174946,1.2745098039215683,1.1202244508118433,11.0,,5.0,,,,,,,,,-0.8045265670586166,-2.23473517508358,10.000000000000009,-0.5166577587742749,13.165896258558462,0.7428426173168301,3.228011545636722,4.284298017903376,8.747228996316725,4.26448450032566,9.460878422315757,7.603016827076403,7.531400415089795,3.352053540077038,6.248826851415057,5.68698155710361,False,False,True,True,True,False,False,False,Asset Sale + Debt/Dividend Outflow,,,,,41.83673469387755,52.57731958762887,44.89795918367347,29.896907216494846,12.5,54.08163265306123,87.62886597938144,,,,44.18249000631181
TATAPOWER,Mar 2024,2024,6.965125551270159,17.469771680580646,9.32806066819639,11.308564826115964,82.53022831941935,13.227840276919272,8.076006740658958,3.0779409438060035,1.659321300531586,0.3861018021775713,0.6239642047765704,1.0,3.054392402331103,37373,3.48141592920354,12596.0,3569.0,9027.0,20.49829940275676,5.808068479552149,2.9429906542056075,14.69023092320461,0.3324639031206334,12.0,101.1125,17.0,1647269.48,1925345.06,14.5,3.48,12.02,0.49,6.896551724137931,0.2166615750083587,11.50447295360104,12.335958005249337,20.0,38.91045548654244,23.398271146138303,43.81173474053719,44.22495703074083,15.756236875879992,15.511158201876407,10.431728917459004,5.922384104881218,28.44959363346453,5.573043704303959,79.98083083658562,,4.494806576678667,False,False,True,True,True,False,True,True,Reinvesting + Returning Capital,TATAPOWER,"Tata Power Company Ltd
",Energy,Power & Utilities,31.63265306122449,27.835051546391753,23.46938775510204,68.04123711340206,30.681818181818183,22.44897959183674,65.97938144329896,58.88888888888889,91.20879120879121,86.81318681318682,43.81948776554815
JIOFIN,Mar 2024,2024,86.52291105121293,84.04312668463612,105.44474393531,82.85714285714286,15.95687331536388,1.153456416595399,1.104587235082323,1.1079433671814058,0.0,0.0,0.0,1.0,198.8,-133292,-85.49839640795382,-678.0,763.0,1441.0,-36.54986522911051,41.13207547169812,-0.4224299065420561,77.68194070080862,0.4894162924951892,3.0,219.02565716984105,0.0,1401774.99,1814281.53,34.24,9.91,26.41,3.09,2.920560747663552,0.0544309896697472,4022.222222222222,5077.419354838709,,3897.435897435897,,,,,,,,,,,,,True,False,False,True,False,False,True,True,Operations Weak / Selling Assets,JIOFIN,Jio Financial Services Ltd,Financials,Diversified Financials,3.061224489795918,3.0927835051546393,98.9795918367347,,,97.95918367346938,37.11340206185567,40.0,63.73626373626373,25.82417582417582,43.80634093447054
PFC,Mar 2024,2024,28.916597455960137,36.68859553263103,36.70498754207283,36.63067709927001,-0.0295056169952353,26.1609340860332,3.4803988753078574,2.54707727671322,8.521864217426122,0.8297045752288288,0.894978548615524,1.0,0.5804147544943239,850990,25.347451821404103,-97820.0,-101229.0,3409.0,-106.89775757310836,-110.62311491891418,-3.6967612713049394,3.7253573458058313,-3.015190778303994,60.0,306.5060606060606,23.0,2011885.81,2014246.29,35.6,6.59,15.67,0.42,2.808988764044944,-5.031547988302576,17.79517017661294,24.93979885735871,25.0,26.685785442058798,8.493112204756725,18.9656031749176,18.56311014966876,19.10321252607052,11.081753577550923,15.923593622700729,14.869835499703507,13.552584766367314,15.635271776057436,17.09152322307048,13.441048760014528,16.005257764702762,False,False,False,False,False,False,True,True,Possible Distress Financing,PFC,Power Finance Corporation Ltd,Financials,Speciality Finance,77.55102040816327,13.402061855670103,89.79591836734694,46.391752577319586,51.13636363636363,3.0612244897959218,1.0309278350515463,4.444444444444445,60.439560439560445,53.84615384615385,43.375272555132646
SHREECEM,Mar 2024,2024,8.445007553238145,22.01647093221578,14.41937527410945,12.772282052531551,77.98352906778422,8.370767521615225,11.722348942260387,6.205908683974934,0.0799884074771772,0.0593017009847806,0.0740641352475513,1.0,19.82558139534884,-5900,-1.3058875608676406,3347.0,1929.0,1418.0,16.310121339116026,9.400126699478582,1.93133294864397,6.9099946396374445,0.4269588313413014,480.0,5750.833333333333,16.0,3154358.33,2911084.5,25.87,1.21,26.58,3.2,3.865481252415925,0.0611534834725007,14.950705803271337,-26.846770789362598,-27.710843373493976,52.63513513513514,14.80997180241832,-9.486515671324725,-9.426133758215006,3.3647001258554354,10.325615915556586,11.2926552609119,10.67987982673917,10.065383729963528,13.6365993151649,8.213734016506091,7.823463927058194,12.5105227784156,False,False,True,True,True,False,True,False,Reinvesting + Returning Capital,SHREECEM,Shree Cement Ltd,Materials,Cement,11.224489795918368,41.23711340206185,31.63265306122449,38.144329896907216,35.22727272727273,68.36734693877551,58.76288659793815,43.333333333333336,76.92307692307692,94.5054945054945,43.32269810454641
